id,dt,val,category_1,category_2
2889,1653407833.308631,0.921919120092205,b,a
2870,1653407833.308631,0.3904536951562416,d,c
3833,1653407833.308631,0.8307499484556516,a,d
3691,1653407833.308631,0.6119869823200634,a,d
1445,1653407833.308631,0.995122952786801,b,d
8859,1653407833.308631,0.6285248538561173,a,c
5982,1653407833.308631,0.12224732101763358,a,b
5831,1653407833.308631,0.9539609672803437,c,c
3436,1653407833.308631,0.3419227392993497,d,a
1832,1653407833.308631,0.6425187869681651,c,a
358,1653407833.308631,0.8422843783066859,b,a
9666,1653407833.308631,0.46742550953463324,b,d
3538,1653407833.308631,0.6622293529487256,a,b
982,1653407833.308631,0.5755320318346953,b,a
5454,1653407833.308631,0.411858521340546,a,d
593,1653407833.308631,0.4994300243261788,d,b
8782,1653407833.308631,0.48316516177930613,c,c
9346,1653407833.308631,0.026479334433363477,c,b
3457,1653407833.308631,0.3199536493862216,d,d
593,1653407833.308631,0.04402911788250885,a,e
6249,1653407833.308631,0.7959441782829553,c,c
6068,1653407833.308631,0.7759184816866316,c,d
8134,1653407833.308631,0.5833549674790962,e,a
3275,1653407833.308631,0.09259032909306975,b,e
5012,1653407833.308631,0.8494842766864964,e,d
9582,1653407833.308631,0.018450115507491427,a,e
6502,1653407833.308631,0.04308648730968301,c,e
947,1653407833.308631,0.012233720809506687,a,a
6178,1653407833.308631,0.5878738021735911,c,c
4715,1653407833.308631,0.04974662842715649,c,d
3128,1653407833.308631,0.09705715944723547,b,d
4554,1653407833.308631,0.8736017979734173,b,c
7453,1653407833.3096287,0.05863214062460054,a,d
7966,1653407833.3096287,0.6220899370278021,e,b
1222,1653407833.3096287,0.21148162907197332,a,e
2748,1653407833.3096287,0.7052213727410255,b,a
4356,1653407833.3096287,0.6912869312014858,a,a
3579,1653407833.3096287,0.39564289844183653,c,e
969,1653407833.3096287,0.20641944910464494,a,a
8445,1653407833.3096287,0.7688700840640585,d,a
4608,1653407833.3096287,0.43389178209731194,a,d
9300,1653407833.3096287,0.9360924828198256,d,b
2436,1653407833.3096287,0.1883246364354625,d,c
9904,1653407833.3096287,0.9041930808988022,d,e
9825,1653407833.3096287,0.7850771427090061,b,c
6689,1653407833.3096287,0.21379182479585523,d,b
2070,1653407833.3096287,0.031474837248394616,b,b
8019,1653407833.3096287,0.7060401806378057,d,d
9352,1653407833.3096287,0.7066814384838735,a,c
8089,1653407833.3096287,0.31016723620837905,d,e
3941,1653407833.3096287,0.9559756867537796,d,d
421,1653407833.3096287,0.6195320005954618,d,a
1275,1653407833.3096287,0.8356139717276782,a,e
42,1653407833.3096287,0.319632700806986,c,e
8706,1653407833.3096287,0.2287818211684164,e,a
8358,1653407833.3096287,0.5037782532022725,c,e
8852,1653407833.3096287,0.5884286760614982,d,c
397,1653407833.3096287,0.8137538617926258,c,b
2511,1653407833.3096287,0.8753519716559787,b,b
3942,1653407833.3096287,0.7292662612521945,b,a
9765,1653407833.3096287,0.07450383336081645,a,b
89,1653407833.3096287,0.02021312493976446,c,a
6223,1653407833.3096287,0.11375055311916094,c,c
7956,1653407833.3096287,0.11958340224706021,c,e
8509,1653407833.3096287,0.4553848298396037,a,b
1053,1653407833.3096287,0.5461239274576548,d,a
6571,1653407833.3096287,0.28930533775445655,e,d
6988,1653407833.3096287,0.5930370326125994,e,b
1962,1653407833.3096287,0.029610584483535263,b,d
6599,1653407833.3096287,0.2960221095828044,d,e
8895,1653407833.3096287,0.2259071692587712,e,e
8870,1653407833.3096287,0.5068132224404371,c,c
8193,1653407833.3096287,0.1523067545339042,c,b
1717,1653407833.3096287,0.875323396681789,e,b
8448,1653407833.3096287,0.10394988985298204,d,d
3030,1653407833.3096287,0.07569394291705234,e,c
310,1653407833.3096287,0.5754907776853522,d,d
353,1653407833.3096287,0.7567642970270355,d,e
3379,1653407833.3096287,0.38913827663661127,e,c
7856,1653407833.3096287,0.4945800142728629,e,b
5376,1653407833.3096287,0.47568859975419786,e,a
2035,1653407833.3096287,0.8129800647429779,e,e
1946,1653407833.3096287,0.5193078439479925,a,d
7341,1653407833.3096287,0.31458923908363046,c,a
2256,1653407833.3096287,0.27228818847254266,b,c
460,1653407833.3096287,0.4051388611789474,e,c
5856,1653407833.3096287,0.5506397897819434,d,d
3170,1653407833.3096287,0.18731958466680954,a,c
4685,1653407833.3096287,0.6087083132627115,a,e
8549,1653407833.3096287,0.14688294964451465,d,e
6345,1653407833.3096287,0.67791675074672,e,e
8363,1653407833.3096287,0.367736094346352,c,b
3502,1653407833.3096287,0.6770825360223772,d,a
3991,1653407833.3096287,0.8503469349116906,d,b
2082,1653407833.3096287,0.07045750767906278,c,d
6988,1653407833.3096287,0.33509490577615886,a,a
9497,1653407833.3096287,0.3547105590888655,c,d
1532,1653407833.3096287,0.6270847058545308,c,b
1130,1653407833.3096287,0.015250228964238777,a,d
9759,1653407833.3096287,0.30694303471286133,d,c
8803,1653407833.3096287,0.33659135389112504,c,d
333,1653407833.3096287,0.4928563660478983,c,e
838,1653407833.3096287,0.7522364057295062,c,c
7639,1653407833.3096287,0.04519020800086515,b,c
3736,1653407833.3096287,0.43618581443900795,d,d
657,1653407833.3096287,0.1989986709952185,d,a
7018,1653407833.3096287,0.38007035308413784,d,e
5381,1653407833.3096287,0.4748685704025589,e,a
431,1653407833.3096287,0.27617855294489635,d,a
2252,1653407833.3096287,0.3503624634707403,e,d
9384,1653407833.3096287,0.9748823670821735,a,c
1157,1653407833.3096287,0.3943435779693466,e,a
8254,1653407833.3096287,0.8861298322587955,c,e
8389,1653407833.3096287,0.8563929498088376,c,d
6384,1653407833.3096287,0.07367084570440108,a,e
7723,1653407833.3096287,0.6715278156946654,a,e
8316,1653407833.3096287,0.21922022035092303,a,a
9100,1653407833.3096287,0.8107717873612709,d,c
2595,1653407833.3096287,0.16803872715157953,a,a
1329,1653407833.3096287,0.46929414369960687,b,d
8517,1653407833.3096287,0.8823078863051864,c,c
3810,1653407833.3096287,0.20349003082972805,e,e
2040,1653407833.3096287,0.4083089897977751,c,b
614,1653407833.3096287,0.13754364105617112,c,b
4380,1653407833.3096287,0.3880156498414403,b,d
6635,1653407833.3096287,0.11895963951585131,a,e
4197,1653407833.3096287,0.5131899436089687,e,b
9718,1653407833.3096287,0.7016556760170898,a,e
4571,1653407833.3096287,0.05373845799457988,a,b
8806,1653407833.3096287,0.8610557276540357,c,c
1185,1653407833.3096287,0.5571781558089982,d,a
1430,1653407833.3096287,0.5490807758050028,e,c
3557,1653407833.3096287,0.9431724098703115,d,d
6240,1653407833.3096287,0.18655085278059158,a,b
2873,1653407833.3096287,0.24925274007905185,a,d
5155,1653407833.3096287,0.7597157495902243,b,a
5293,1653407833.3096287,0.6795283651957192,b,c
8345,1653407833.3096287,0.5900432280273633,d,c
4044,1653407833.3096287,0.31025576143604516,a,c
5237,1653407833.3096287,0.15081783316302366,e,c
1811,1653407833.3096287,0.04720876343299463,e,b
4701,1653407833.3096287,0.6768426584776676,e,a
7044,1653407833.3096287,0.8193695537198207,b,a
3937,1653407833.3096287,0.9838080295566721,b,a
1307,1653407833.3096287,0.8457102967415413,b,e
8350,1653407833.3096287,0.11689023153423705,b,d
6520,1653407833.3096287,0.6425714437654814,c,e
5444,1653407833.3096287,0.47996124487068015,a,e
3212,1653407833.3096287,0.505846265406575,d,b
7817,1653407833.3096287,0.4414308924566921,c,e
10,1653407833.3096287,0.9625124813423845,d,b
7395,1653407833.3096287,0.6313148724176195,c,d
7799,1653407833.3096287,0.1933228092478918,c,e
591,1653407833.3096287,0.6906910017273507,c,b
1895,1653407833.3096287,0.6602711139403268,c,e
8377,1653407833.3096287,0.5498021655473118,e,c
7050,1653407833.3096287,0.5564538698428078,a,c
9961,1653407833.3096287,0.44200072096127696,a,b
3092,1653407833.3096287,0.2837244618545173,c,c
6182,1653407833.3096287,0.13593746504198378,c,c
6458,1653407833.3096287,0.8189387765569802,c,d
3426,1653407833.3096287,0.9440415381360154,b,a
1283,1653407833.3096287,0.07776305908180792,e,e
1907,1653407833.3096287,0.7236143035037006,a,a
7409,1653407833.3096287,0.37503238668088024,d,a
912,1653407833.3096287,0.5896736519354628,e,b
5873,1653407833.3096287,0.6941679424058937,c,b
3501,1653407833.3096287,0.28388270910361646,c,a
646,1653407833.3096287,0.2026523788165503,d,d
9384,1653407833.3096287,0.2906169867265478,e,e
5724,1653407833.3096287,0.32836577163722336,c,b
6526,1653407833.3096287,0.45175272882384754,b,c
8733,1653407833.3096287,0.13691517396608655,d,a
1482,1653407833.3096287,0.9645980074580597,a,c
8485,1653407833.3096287,0.40729425521097784,c,b
7717,1653407833.3096287,0.3101608010942042,d,d
7643,1653407833.3096287,0.29964506492248955,e,b
6614,1653407833.3096287,0.6279365869808922,a,a
99,1653407833.3096287,0.15043253631224274,a,a
1246,1653407833.3096287,0.37772864297858977,a,c
8193,1653407833.3096287,0.988234160950671,d,d
1713,1653407833.3096287,0.12888217524956924,a,b
1581,1653407833.3096287,0.19632158517031195,c,c
8926,1653407833.3096287,0.09888838216960583,c,b
4800,1653407833.3096287,0.4690420775070099,a,e
4585,1653407833.3096287,0.017415499028573422,a,b
2756,1653407833.3096287,0.8467235210042877,d,c
977,1653407833.3096287,0.8660887227314081,d,d
4919,1653407833.3096287,0.16984050722669408,a,c
6362,1653407833.3096287,0.25548122152480546,a,e
7635,1653407833.3096287,0.9943098446947157,d,b
710,1653407833.3096287,0.08521750559748698,c,d
6902,1653407833.3096287,0.44743092125171013,a,d
5025,1653407833.3096287,0.5975107889227598,b,c
9923,1653407833.3096287,0.4586974571301644,c,b
6049,1653407833.3096287,0.026255747796590234,e,b
6919,1653407833.3096287,0.2718605134004808,a,a
5741,1653407833.3096287,0.8141931746896371,a,c
7741,1653407833.3096287,0.903044306464523,e,a
9300,1653407833.3096287,0.8263003172458983,d,c
1556,1653407833.3096287,0.39583593964279973,d,b
6817,1653407833.3096287,0.25528338395972827,e,d
6481,1653407833.3096287,0.45682936400840624,c,d
1195,1653407833.3096287,0.9846022619314623,b,c
4391,1653407833.3096287,0.024905807262073587,a,c
8127,1653407833.3096287,0.7201235444371704,b,e
2442,1653407833.3096287,0.5138066873162754,c,e
4140,1653407833.3096287,0.5730115315411476,c,a
2316,1653407833.3096287,0.8638332886703998,b,e
1554,1653407833.3096287,0.7430939952999569,e,a
5201,1653407833.3096287,0.7716763509907091,c,d
2746,1653407833.3096287,0.6558614698337122,d,d
2800,1653407833.3096287,0.7542525662534504,d,e
9774,1653407833.3096287,0.4017833135539167,b,b
6924,1653407833.3096287,0.5062475183250411,e,d
9311,1653407833.3096287,0.4788671871170882,e,e
676,1653407833.3096287,0.6000736142724096,e,b
5802,1653407833.3096287,0.9012066308706509,c,e
8651,1653407833.3096287,0.06428348138766793,c,c
1346,1653407833.3096287,0.6919817705549445,c,a
6877,1653407833.3096287,0.9974448122668768,d,e
4377,1653407833.3096287,0.019739115529853968,c,a
5967,1653407833.3096287,0.27970079769045464,b,d
1342,1653407833.3096287,0.8451245834929453,d,a
4113,1653407833.3096287,0.04982324897315438,e,c
6531,1653407833.3096287,0.26983814801544836,e,c
5871,1653407833.3096287,0.25037276261388297,b,b
7369,1653407833.3096287,0.7956784064609908,b,b
9218,1653407833.3096287,0.7109433196917323,e,c
9117,1653407833.3096287,0.3206114607705419,c,c
1678,1653407833.3096287,0.5959588154456081,c,a
256,1653407833.3096287,0.845421919664681,c,c
3373,1653407833.3096287,0.3733767964801219,e,d
7983,1653407833.3096287,0.5753302484933251,a,d
171,1653407833.3096287,0.002128305568304456,e,b
3880,1653407833.3096287,0.7067260753025395,d,c
7080,1653407833.3096287,0.7939309170340308,b,d
9696,1653407833.3096287,0.5505649301437824,e,b
3813,1653407833.3096287,0.028240443361349454,a,b
8392,1653407833.3096287,0.46872415853663985,b,b
7749,1653407833.3096287,0.39713026263145157,d,a
3882,1653407833.3096287,0.4214582851912717,b,e
4855,1653407833.3096287,0.12700231737935452,d,e
8431,1653407833.3096287,0.18242203981758354,a,c
8850,1653407833.3096287,0.8663433172825076,b,e
7217,1653407833.3096287,0.3815666020877936,c,d
2583,1653407833.3096287,0.34844649753514034,b,b
7853,1653407833.3096287,0.04173048847151484,e,b
2885,1653407833.3096287,0.5099522532497428,a,e
1505,1653407833.3096287,0.27105742309090297,d,e
3841,1653407833.3096287,0.5152048773140981,e,a
9967,1653407833.3096287,0.5675776563713697,c,b
4185,1653407833.3096287,0.5261747740028716,e,c
5656,1653407833.3096287,0.13294534983177886,e,b
8075,1653407833.3096287,0.9455101276614543,b,b
1460,1653407833.3096287,0.22732125713420892,b,e
7958,1653407833.3096287,0.7451628570830567,a,e
6200,1653407833.3096287,0.95909764730823,d,c
794,1653407833.3096287,0.05591966763063072,d,c
1808,1653407833.3096287,0.8066940160228586,e,c
3709,1653407833.3096287,0.5832737782299744,a,e
1329,1653407833.3096287,0.9313382720204294,a,d
2343,1653407833.3096287,0.8927902835319839,b,e
2531,1653407833.3096287,0.6344226733156136,e,b
6310,1653407833.3096287,0.6926596144990722,e,d
2130,1653407833.3096287,0.04425383324323173,a,e
4326,1653407833.3096287,0.0236755280586588,c,b
5438,1653407833.3096287,0.11368724285735687,d,d
4079,1653407833.3096287,0.01258218742198125,b,b
9031,1653407833.3096287,0.660563832370355,d,d
6726,1653407833.3096287,0.4609600542759166,c,a
3926,1653407833.3096287,0.3387824484614519,d,c
4063,1653407833.3096287,0.5135531484162784,e,c
8878,1653407833.3096287,0.6971800080436107,d,e
9403,1653407833.3096287,0.6228877761982767,b,d
2547,1653407833.3096287,0.7192868317943473,e,e
2243,1653407833.3096287,0.24298828080504653,c,e
5272,1653407833.3096287,0.4519984436784149,c,a
7993,1653407833.3096287,0.7623923069610609,a,d
8239,1653407833.3096287,0.015150530205734314,a,e
1776,1653407833.3096287,0.442425475963238,d,e
4516,1653407833.3096287,0.9474520302913239,d,e
3151,1653407833.3096287,0.28353966277881804,c,b
4178,1653407833.3096287,0.09975695151496133,c,c
5147,1653407833.3096287,0.8676641762806814,a,b
4977,1653407833.3096287,0.1358942156240326,d,c
5711,1653407833.3096287,0.23905620041690534,b,d
7712,1653407833.3096287,0.07914697037786866,a,b
6167,1653407833.3096287,0.3433322723730866,b,c
1585,1653407833.3096287,0.5895139514570067,b,d
6990,1653407833.3096287,0.7302653462038563,e,d
778,1653407833.3096287,0.5393502506391006,c,a
6771,1653407833.3096287,0.04333266365971078,e,d
8357,1653407833.3096287,0.6222164935887673,b,c
5920,1653407833.3096287,0.5852465281152961,b,a
1312,1653407833.3096287,0.89303594812004,a,c
5018,1653407833.3096287,0.28683321669083295,c,a
447,1653407833.3096287,0.6079588127847564,a,a
8110,1653407833.3096287,0.6165943502515674,e,c
8106,1653407833.3096287,0.9860613188950318,a,b
4425,1653407833.3096287,0.5846981057799839,a,b
5187,1653407833.3096287,0.4528491498509952,c,c
3919,1653407833.3096287,0.2864709733422778,b,d
380,1653407833.3096287,0.29309711872000643,c,d
6219,1653407833.3096287,0.2882041324194222,d,b
6368,1653407833.3096287,0.3284084002337061,a,d
1085,1653407833.3096287,0.7261844521379112,a,d
8794,1653407833.3096287,0.9197762511051992,b,c
9271,1653407833.3096287,0.05678397566148219,e,e
7589,1653407833.3096287,0.9939421692709473,e,c
4404,1653407833.3096287,0.0963291094138321,e,a
4333,1653407833.3096287,0.9527442160757345,c,c
5556,1653407833.3096287,0.7096111674347088,a,e
6666,1653407833.3096287,0.6027302328608463,c,a
8031,1653407833.3096287,0.7220872926282029,c,d
7188,1653407833.3096287,0.5664942058773553,a,b
1798,1653407833.3096287,0.33042091127732387,d,d
3084,1653407833.3096287,0.9288871114465284,a,c
8553,1653407833.3096287,0.7497460812057564,c,b
2768,1653407833.3096287,0.8908461327833485,a,c
4305,1653407833.3096287,0.986159937855227,b,a
3296,1653407833.3096287,0.514416941128028,c,e
3582,1653407833.3096287,0.3885259746462746,e,d
4966,1653407833.3096287,0.22479495736756494,c,e
3650,1653407833.3096287,0.34659605748574585,e,a
557,1653407833.3096287,0.6398906285291818,d,d
244,1653407833.3096287,0.7289409356549016,c,d
1736,1653407833.3096287,0.6581675572502708,a,c
6850,1653407833.3096287,0.12733271235794819,a,a
3412,1653407833.3096287,0.5861349432679097,d,a
4384,1653407833.3096287,0.747106348251178,d,a
9005,1653407833.3096287,0.6504188474961798,e,d
3724,1653407833.3096287,0.515634674865748,c,d
6842,1653407833.3096287,0.40716944425014856,a,e
5822,1653407833.3096287,0.011051456678031313,a,b
3486,1653407833.3096287,0.5539755977646741,c,b
8744,1653407833.3096287,0.1017162746817517,d,e
7132,1653407833.3096287,0.39717004587185256,d,e
2895,1653407833.3096287,0.5838725915431047,a,b
9868,1653407833.3096287,0.044837229162912884,a,e
9628,1653407833.3096287,0.7115199862499946,c,e
4158,1653407833.3096287,0.6822466229703391,e,d
8337,1653407833.3096287,0.17276107296609056,a,e
9285,1653407833.314593,0.09499498472474965,d,d
9908,1653407833.314593,0.1895202448617329,d,a
4281,1653407833.314593,0.739330812519672,e,c
539,1653407833.314593,0.6030204794197708,b,c
20,1653407833.314593,0.2808233554029327,d,a
3352,1653407833.314593,0.1886309134844052,e,b
3940,1653407833.314593,0.5044171646493028,e,c
3365,1653407833.314593,0.2219540372911003,a,c
6149,1653407833.314593,0.029872376887753016,c,a
591,1653407833.314593,0.2697468761553421,d,d
3174,1653407833.314593,0.6906891967535979,d,a
2945,1653407833.314593,0.43703958030553314,b,d
9489,1653407833.314593,0.6835597847169184,c,e
650,1653407833.314593,0.13354831406645962,a,c
4455,1653407833.314593,0.5536050977967127,c,d
5881,1653407833.314593,0.2052364776653005,b,e
7995,1653407833.314593,0.09766267635504222,a,e
1381,1653407833.314593,0.6941562371566905,c,e
7501,1653407833.314593,0.06700830640398758,e,c
316,1653407833.314593,0.8970727604744071,e,e
2416,1653407833.314593,0.6131860429244671,a,d
6601,1653407833.314593,0.09169002517997915,b,b
5358,1653407833.314593,0.33381215896547434,e,c
2413,1653407833.314593,0.33702591265357884,d,a
8525,1653407833.314593,0.5739121146892557,e,c
1853,1653407833.314593,0.09958274590131633,b,e
1943,1653407833.314593,0.6816004998974556,e,c
7562,1653407833.314593,0.8016315131917005,b,d
2457,1653407833.314593,0.08717782147006925,b,c
3216,1653407833.314593,0.7359315979802781,a,d
7479,1653407833.314593,0.16472717700255923,b,a
1945,1653407833.314593,0.8170413823220976,d,c
2056,1653407833.314593,0.1160405562473179,d,b
9440,1653407833.314593,0.33878829556725854,b,d
6656,1653407833.314593,0.5224332816967111,d,a
1300,1653407833.314593,0.9960131544525443,a,a
4717,1653407833.314593,0.04757066182225622,e,d
7409,1653407833.314593,0.25424963620919794,b,c
1803,1653407833.314593,0.11420186182147285,a,d
5050,1653407833.314593,0.42371942065930557,c,b
6169,1653407833.314593,0.9378620844342576,e,a
8367,1653407833.314593,0.42848877863769097,c,e
1448,1653407833.314593,0.6174442203760094,d,e
6473,1653407833.314593,0.7837763254209791,b,e
5391,1653407833.314593,0.8040454831100059,e,b
9368,1653407833.314593,0.7428221318762112,b,a
3813,1653407833.314593,0.6780371542541015,a,a
3235,1653407833.314593,0.5986875597529113,e,c
9956,1653407833.314593,0.5422858204044639,e,a
